category,id,rule,code,motsam,title,updated,heading,dimensions,colours,files,local
Permanent warning,66,W10-2,WA2,PW-2,Advance warning of traffic control devices Give Way ahead (Give way ahead),6 December 2016,Advance warning of traffic control devices Give Way ahead,r2 : 50 50 60 r1 : 30 38 45 h : 10 10 10 g : 15 20 25 f : 38 47 56 e : 10 13 15 d : 100 125 150 c : 433 541 650 b : 500 625 750 a : 600 750 900,Border black Background reflectorised yellow Symbol Give Way symbol is reflectorised white with reflectorised red border and reflectorised white edge st,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw01-02.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw01-02-nolabels.gif,Original EPS/Permanent warning/pw01-02.eps | Original EPS/Permanent warning/pw01-02-nolabels.gif
Permanent warning,67,W10-3,WA3,none,Advance warning of traffic control devices Speed Limit Ahead 10 km/h (Speed limit ahead),6 December 2016,Advance warning of traffic control devices Speed Limit Ahead 10 km/h,a : 600 750 900 r : 50 50 60 b : 450 563 675 c : 75 94 113 d : 15 20 25 e : 10 10 10 Numerals : 150D 188D 225D,"Border black Background reflectorised yellow Symbol Speed Limit Symbol has red reflectorised red border, white reflectorised background, and black legend",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw01-03-01.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw01-03-01-nolabels.gif,Original EPS/Permanent warning/pw01-03-01.eps | Original EPS/Permanent warning/pw01-03-01-nolabels.gif
Permanent warning,68,W10-3,WA3,none,Advance warning of traffic control devices Speed Limit Ahead 20 km/h (Speed limit ahead),6 December 2016,Advance warning of traffic control devices Speed Limit Ahead 20 km/h,a : 600 750 900 r : 50 50 60 b : 450 563 675 c : 75 94 113 d : 15 20 25 e : 10 10 10 Numerals : 150D 188D 225D,"Border black Background reflectorised yellow Symbol Speed Limit Symbol has red reflectorised red border, white reflectorised background, and black legend",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw01-03-02.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw01-03-02-nolabels.gif,Original EPS/Permanent warning/pw01-03-02.eps | Original EPS/Permanent warning/pw01-03-02-nolabels.gif
Permanent warning,69,W10-3,WA3,none,Advance warning of traffic control devices Speed Limit Ahead 30 km/h (Speed limit ahead),6 December 2016,Advance warning of traffic control devices Speed Limit Ahead 30 km/h,a : 600 750 900 r : 50 50 60 b : 450 563 675 c : 75 94 113 d : 15 20 25 e : 10 10 10 Numerals : 150D 188D 225D,"Border black Background reflectorised yellow Symbol Speed Limit Symbol has red reflectorised red border, white reflectorised background, and black legend",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw01-03-03.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw01-03-03-nolabels.gif,Original EPS/Permanent warning/pw01-03-03.eps | Original EPS/Permanent warning/pw01-03-03-nolabels.gif
Permanent warning,70,W10-3,WA3,none,Advance warning of traffic control devices Speed Limit Ahead 40 km/h (Speed limit ahead),6 December 2016,Advance warning of traffic control devices Speed Limit Ahead 40 km/h,a : 600 750 900 r : 50 50 60 b : 450 563 675 c : 75 94 113 d : 15 20 25 e : 10 10 10 Numerals : 150D 188D 225D,"Border black Background reflectorised yellow Symbol Speed Limit Symbol has red reflectorised red border, white reflectorised background, and black legend",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw01-03-04.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw01-03-04-nolabels.gif,Original EPS/Permanent warning/pw01-03-04.eps | Original EPS/Permanent warning/pw01-03-04-nolabels.gif
Permanent warning,71,W10-3,WA3,none,Advance warning of traffic control devices Speed Limit Ahead 50 km/h (Speed limit ahead),6 December 2016,Advance warning of traffic control devices Speed Limit Ahead 50 km/h,a : 600 750 900 r : 50 50 60 b : 450 563 675 c : 75 94 113 d : 15 20 25 e : 10 10 10 Numerals : 150D 188D 225D,"Border black Background reflectorised yellow Symbol Speed Limit Symbol has red reflectorised red border, white reflectorised background, and black legend",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw01-03-05.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw01-03-05-nolabels.gif,Original EPS/Permanent warning/pw01-03-05.eps | Original EPS/Permanent warning/pw01-03-05-nolabels.gif
Permanent warning,72,W10-3,WA3,none,Advance warning of traffic control devices Speed Limit Ahead 60 km/h (Speed limit ahead),6 December 2016,Advance warning of traffic control devices Speed Limit Ahead 60 km/h,a : 600 750 900 r : 50 50 60 b : 450 563 675 c : 75 94 113 d : 15 20 25 e : 10 10 10 Numerals : 150D 188D 225D,"Border black Background reflectorised yellow Symbol Speed Limit Symbol has red reflectorised red border, white reflectorised background, and black legend",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw01-03-06.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw01-03-06-nolabels.gif,Original EPS/Permanent warning/pw01-03-06.eps | Original EPS/Permanent warning/pw01-03-06-nolabels.gif
Permanent warning,73,W10-3,WA3,none,Advance warning of traffic control devices Speed Limit Ahead 70 km/h (Speed limit ahead),6 December 2016,Advance warning of traffic control devices Speed Limit Ahead 70 km/h,a : 600 750 900 r : 50 50 60 b : 450 563 675 c : 75 94 113 d : 15 20 25 e : 10 10 10 Numerals : 150D 188D 225D,"Border black Background reflectorised yellow Symbol Speed Limit Symbol has red reflectorised red border, white reflectorised background, and black legend",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw01-03-07.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw01-03-07-nolabels.gif,Original EPS/Permanent warning/pw01-03-07.eps | Original EPS/Permanent warning/pw01-03-07-nolabels.gif
Permanent warning,74,W10-3,WA3,none,Advance warning of traffic control devices Speed Limit Ahead 80 km/h (Speed limit ahead),6 December 2016,Advance warning of traffic control devices Speed Limit Ahead 80 km/h,a : 600 750 900 r : 50 50 60 b : 450 563 675 c : 75 94 113 d : 15 20 25 e : 10 10 10 Numerals : 150D 188D 225D,"Border black Background reflectorised yellow Symbol Speed Limit Symbol has red reflectorised red border, white reflectorised background, and black legend",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw01-03-08.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw01-03-08-nolabels.gif,Original EPS/Permanent warning/pw01-03-08.eps | Original EPS/Permanent warning/pw01-03-08-nolabels.gif
Permanent warning,75,W10-3,WA3,none,Advance warning of traffic control devices Speed Limit Ahead 90 km/h (Speed limit ahead),6 December 2016,Advance warning of traffic control devices Speed Limit Ahead 90 km/h,a : 600 750 900 r : 50 50 60 b : 450 563 675 c : 75 94 113 d : 15 20 25 e : 10 10 10 Numerals : 150D 188D 225D,"Border black Background reflectorised yellow Symbol Speed Limit Symbol has red reflectorised red border, white reflectorised background, and black legend",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw01-03-09.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw01-03-09-nolabels.gif,Original EPS/Permanent warning/pw01-03-09.eps | Original EPS/Permanent warning/pw01-03-09-nolabels.gif
Permanent warning,76,W10-4,WA4,PW-3,Advance warning of traffic control devices Traffic Signals Ahead (Traffic signals ahead),6 December 2016,Advance warning of traffic control devices Traffic Signals Ahead,Symbol S6 Traffic Signals S6 Traffic Signals S6 Traffic Signals r 50 50 60 d 490 613 735 c 10 10 10 b 15 20 25 a 600 750 900,"Border black Background reflectorised yellow Symbol Traffic Signal Symbol is black with reflectorised (from top to bottom) red, orange and green aspects",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw01-04.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw01-04-nolabels.gif,Original EPS/Permanent warning/pw01-04.eps | Original EPS/Permanent warning/pw01-04-nolabels.gif
Permanent warning,77,W11-1,WJ1,PW-8,Intersection roundabout (Roundabout),7 December 2016,Intersection roundabout,Symbol S1 Roundabout S1 Roundabout S1 Roundabout r 50 50 60 d 440 555 670 c 10 10 10 b 15 20 25 a 600 750 900,Border black Background reflectorised yellow Symbol black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw02-01.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw02-01-nolabels.gif,Original EPS/Permanent warning/pw02-01.eps | Original EPS/Permanent warning/pw02-01-nolabels.gif
Permanent warning,78,W11-2,WJ2A,PW-9,Intersection crossroads junction controlled priority route straight ahead (Crossroads junction controlled),7 December 2016,Intersection crossroads junction controlled priority route straight ahead,Arrow Type A A A r 50 50 60 h 10 10 10 g 15 20 25 f 275 345 415 e 60 75 90 d 270 338 405 c 150 188 225 b 100 125 150 a 600 750 900,Border black Background reflectorised yellow Symbol black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw02-02-01.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw02-02-01-nolabels.gif,Original EPS/Permanent warning/pw02-02-01.eps | Original EPS/Permanent warning/pw02-02-01-nolabels.gif
Permanent warning,79,W11-2.1,WJ2L,PW-9.1,Intersection crossroads junction controlled priority route turns left (Crossroads junction controlled),7 December 2016,Intersection crossroads junction controlled priority route turns left,Arrow Type A A A r 50 50 60 j 10 10 10 i 15 20 25 h 140 175 210 g 300 375 450 f 240 300 360 e 60 75 90 d 40 50 60 c 250 313 375 b 100 125 150 a 600 750 900,Border black Background reflectorised yellow Symbol black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw02-02-02.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw02-02-02-nolabels.gif,Original EPS/Permanent warning/pw02-02-02.eps | Original EPS/Permanent warning/pw02-02-02-nolabels.gif
Permanent warning,80,W11-2.1,WJ2R,PW-9.1,Intersection crossroads junction controlled priority route turns right (Crossroads junction controlled),7 December 2016,Intersection crossroads junction controlled priority route turns right,Arrow Type A A A r 50 50 60 j 10 10 10 i 15 20 25 h 240 300 360 g 300 375 450 f 240 300 360 e 60 75 90 d 40 50 60 c 250 313 375 b 100 125 150 a 600 750 900,Border black Background reflectorised yellow Symbol black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw02-02-03.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw02-02-03-nolabels.gif,Original EPS/Permanent warning/pw02-02-03.eps | Original EPS/Permanent warning/pw02-02-03-nolabels.gif
Permanent warning,81,W11-3.1,WJ3U,PW-10.1,Intersection T junction uncontrolled (T junction),7 December 2016,Intersection T junction uncontrolled,r 50 50 60 g 10 10 10 f 15 20 25 e 165 206 248 d 275 344 413 c 40 50 60 b 100 125 150 a 600 750 900,Border black Background reflectorised yellow Symbol black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw02-03-01.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw02-03-01-nolabels.gif,Original EPS/Permanent warning/pw02-03-01.eps | Original EPS/Permanent warning/pw02-03-01-nolabels.gif
Permanent warning,82,W11-3,WJ3L,PW-10,Intersection T junction controlled (priority turns left) (T junction),7 December 2016,Intersection T junction controlled (priority turns left),Arrow Type A A A r 50 50 60 i 10 10 10 h 15 20 25 g 300 375 450 f 240 300 360 e 60 75 90 d 40 50 60 c 250 313 375 b 100 125 150 a 600 750 900,Border black Background reflectorised yellow Symbol black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw02-03-02.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw02-03-02-nolabels.gif,Original EPS/Permanent warning/pw02-03-02.eps | Original EPS/Permanent warning/pw02-03-02-nolabels.gif
Permanent warning,83,W11-3,WJ3R,PW-10,Intersection T junction controlled (priority turns right) (T junction),7 December 2016,Intersection T junction controlled (priority turns right),Arrow Type A A A r 50 50 60 i 10 10 10 h 15 20 25 g 300 375 450 f 240 300 360 e 60 75 90 d 40 50 60 c 250 313 375 b 100 125 150 a 600 750 900,Border black Background reflectorised yellow Symbol black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw02-03-03.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw02-03-03-nolabels.gif,Original EPS/Permanent warning/pw02-03-03.eps | Original EPS/Permanent warning/pw02-03-03-nolabels.gif
Permanent warning,84,W11-4.1,WJ4L,PW11.1,Intersection side road junction uncontrolled on left (Side road junction),7 December 2016,Intersection side road junction uncontrolled on left,r 50 50 60 e 10 10 10 d 15 20 25 c 205 256 308 b 100 125 150 a 600 750 900,Border black Background reflectorised yellow Symbol black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw02-04-01.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw02-04-01-nolabels.gif,Original EPS/Permanent warning/pw02-04-01.eps | Original EPS/Permanent warning/pw02-04-01-nolabels.gif
Permanent warning,85,W11-4.1,WJ4R,PW-11.1,Intersection side road junction uncontrolled on right (Side road junction),7 December 2016,Intersection side road junction uncontrolled on right,r 50 50 60 i 10 10 10 h 15 20 25 c 205 256 308 b 100 125 150 a 600 750 900,Border black Background reflectorised yellow Symbol black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw02-04-02.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw02-04-02-nolabels.gif,Original EPS/Permanent warning/pw02-04-02.eps | Original EPS/Permanent warning/pw02-04-02-nolabels.gif
Permanent warning,86,W11-4,WJ5L,PW-11,Intersection side road junction controlled on left (Side road junction),7 December 2016,Intersection side road junction controlled on left,Arrow Type A A A r 50 50 60 h 10 10 10 g 15 20 25 f 200 250 300 e 60 75 90 d 550 688 825 c 250 313 375 b 100 125 150 a 600 750 900,Border black Background reflectorised yellow Symbol black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw02-04-03.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw02-04-03-nolabels.gif,Original EPS/Permanent warning/pw02-04-03.eps | Original EPS/Permanent warning/pw02-04-03-nolabels.gif
