code,name,family,file,size,register_dimensions,notes
PP22,Time restricted non-standard hours P30 single arrow pointing right (Non-standard hours),Parking Signs,TIME_RESTRICTED_NON_STANDARD_HOURS_P30_SINGLE_ARROW_POINTING_RIGHT_NON_STANDARD_HOURS_PP22.svg,300x360 mm,a 300 b 360 c 20 d 15 e 200 f 10 r 20 `P` 100E Numerals 75D `Mon-Fri` Transport medium `x` height 25mm Arrow Type B,
PP22,Time restricted non-standard hours P30 single arrow pointing left (Non-standard hours),Parking Signs,TIME_RESTRICTED_NON_STANDARD_HOURS_P30_SINGLE_ARROW_POINTING_LEFT_NON_STANDARD_HOURS_PP22.svg,300x360 mm,a 300 b 360 c 20 d 15 e 200 f 10 r 20 `P` 100E Numerals 75D `Mon-Fri` Transport medium `x` height 25mm Arrow Type B,
PP22,Time restricted non-standard hours P30 double arrow (Non-standard hours),Parking Signs,TIME_RESTRICTED_NON_STANDARD_HOURS_P30_DOUBLE_ARROW_NON_STANDARD_HOURS_PP22.svg,300x360 mm,a 300 b 360 c 20 d 15 e 200 f 10 r 20 `P` 100E Numerals 75D `Mon-Fri` Transport medium `x` height 25mm Arrow Type B,
PP22,"Time restricted, other times, P30 single arrow pointing right (Other times)",Parking Signs,TIME_RESTRICTED_OTHER_TIMES_P30_SINGLE_ARROW_POINTING_RIGHT_OTHER_TIMES_PP22.svg,300x360 mm,`Other Times` Transport medium `x` height 25mm (compressed) Numerals 75D `P` 100E r 20 f 10 e 200 d 15 c 20 b 360 a 300 Arrow Type B,
PP22,"Time restricted, other times, P30 single arrow pointing left (Other times)",Parking Signs,TIME_RESTRICTED_OTHER_TIMES_P30_SINGLE_ARROW_POINTING_LEFT_OTHER_TIMES_PP22.svg,300x360 mm,a 300 b 360 c 20 d 15 e 200 f 10 r 20 `P` 100E Numerals 75D `Other Times` Transport medium `x` height 25mm (compressed) Arrow Type B,
PP22,"Time restricted, other times, P30 double arrow (Other times)",Parking Signs,TIME_RESTRICTED_OTHER_TIMES_P30_DOUBLE_ARROW_OTHER_TIMES_PP22.svg,300x360 mm,a 300 b 360 c 20 d 15 e 200 f 10 r 20 `P` 100E Numerals 75D `Other Times` Transport medium `x` height 25mm (compressed) Arrow Type B,
PPS3,Time restricted late night extension supplementary (Late night extension supplementary),Parking Signs,TIME_RESTRICTED_LATE_NIGHT_EXTENSION_SUPPLEMENTARY_LATE_NIGHT_EXTENSION_SUPPLEMENTARY_PPS3.svg,300x200 mm,a 300 b 200 c 15 d 10 r 20 Legend Transport medium `x` height 25mm,
SP02/P1,No Parking symbol (Symbol),Symbols,NO_PARKING_SYMBOL_SYMBOL_SP02-P1.svg,100x100 mm,a 100 b 12.5 c 8.3 d 15.6 Letters 60D,symbol sheet drawn at 1000 mm wide; scaled to the register's 100 mm
P21,No parking Bus Stop standard (Bus stop),Parking Signs,NO_PARKING_BUS_STOP_STANDARD_BUS_STOP_P21.svg,300x440 mm,Letters `Bus Stop` Transport D Medium `x` height 27.5mm (Horizontal scale 86%) Symbol and Height SV11 200mm x 100mm r 25 f 5 e 10 a 300 b 440 c 100 d 20,
P22,No parking Bus Stop with arrow pointing right (Bus stop),Parking Signs,NO_PARKING_BUS_STOP_WITH_ARROW_POINTING_RIGHT_BUS_STOP_P22.svg,300x500 mm,Letters `Bus Stop` Transport D Medium `x` height 27.5mm (Horizontal scale 86%) Symbol and Height S33 150 mm Arrow Type B r 25 h 5 g 10 f 15 e 200 d 20 c 100 b 500 a 300,
P22,No parking Bus Stop with arrow pointing left (Bus stop),Parking Signs,NO_PARKING_BUS_STOP_WITH_ARROW_POINTING_LEFT_BUS_STOP_P22.svg,300x500 mm,Letters `Bus Stop` Transport D Medium `x` height 27.5mm (Horizontal scale 86%) r 25 h 5 g 10 f 15 e 200 d 20 Symbol and Height S33 150mm c 100 b 500 a 300 Arrow Type B,
P22,No parking Bus Stop with double arrow (Bus stop),Parking Signs,NO_PARKING_BUS_STOP_WITH_DOUBLE_ARROW_BUS_STOP_P22.svg,300x500 mm,Letters `Bus Stop` Transport D Medium `x` height 27.5mm (Horizontal scale 86%) r 25 h 5 g 10 f 15 e 200 d 20 Symbol and Height S33 150mm c 100 b 500 a 300 Arrow Type B,
P23,No parking Bus Stop specified times (Bus stop),Parking Signs,NO_PARKING_BUS_STOP_SPECIFIED_TIMES_BUS_STOP_P23.svg,300x580 mm,Symbol and Height S33 150mm r 30 f 5 e 10 d 20 c 100 b 580 a 300 Legend Transport D Medium `x` height 27.5 mm (Horizontal scale 85%),
P11,No parking Taxi stand standard (Taxi stand),Parking Signs,NO_PARKING_TAXI_STAND_STANDARD_TAXI_STAND_P11.svg,300x300 mm,Letters `Taxi Stand` Transport medium `x` height 27.5 mm r 20 f 5 e 10 d 30 c 100 b 300 a 300,
P12,No parking Taxi stand arrow pointing right (Taxi stand),Parking Signs,NO_PARKING_TAXI_STAND_ARROW_POINTING_RIGHT_TAXI_STAND_P12.svg,300x300 mm,Letters `Taxi Stand` Transport medium `x` height 27.5 mm Arrow Type B r 20 h 5 g 10 f 15 e 200 d 15 c 100 b 300 a 300,
P12,No parking Taxi stand arrow pointing left (Taxi stand),Parking Signs,NO_PARKING_TAXI_STAND_ARROW_POINTING_LEFT_TAXI_STAND_P12.svg,300x300 mm,Letters `Taxi Stand` Transport medium `x` height 27.5 mm Arrow Type B r 20 h 5 g 10 f 15 e 200 d 15 c 100 b 300 a 300,
P12,No parking Taxi stand double arrow (Taxi stand),Parking Signs,NO_PARKING_TAXI_STAND_DOUBLE_ARROW_TAXI_STAND_P12.svg,300x300 mm,Letters `Taxi Stand` Transport medium `x` height 27.5 mm Arrow Type B r 20 h 5 g 10 f 15 e 200 d 15 c 100 b 300 a 300,
P21,No parking Shuttle Bus Stop standard (Shuttle bus stop),Parking Signs,NO_PARKING_SHUTTLE_BUS_STOP_STANDARD_SHUTTLE_BUS_STOP_P21.svg,300x440 mm,Letters `Shuttle Stop` Transport D Medium `x` height 22.5mm (Horizontal scale 85% and -6em tracking) Symbol and Height S34 70mm r 25 f 5 c 100 d 65 e 10 b 440 a 300,
P22,No parking Shuttle Bus Stop with arrow pointing right (Shuttle bus stop),Parking Signs,NO_PARKING_SHUTTLE_BUS_STOP_WITH_ARROW_POINTING_RIGHT_SHUTTLE_BUS_STOP_P22.svg,300x500 mm,Symbol and Height S34 70mm Letters `Shuttle Stop` Transport D Medium `x` height 22.5mm (Horizontal scale 85% and -6em tracking) r 25 h 5 g 10 f 15 e 200 d 45 c 100 b 500 a 300 Arrow Type B,
P22,No parking Shuttle Bus Stop with arrow pointing left (Shuttle bus stop),Parking Signs,NO_PARKING_SHUTTLE_BUS_STOP_WITH_ARROW_POINTING_LEFT_SHUTTLE_BUS_STOP_P22.svg,300x500 mm,Arrow Type B Letters `Shuttle Stop` Transport D Medium `x` height 22.5mm (Horizontal scale 85% and -6em tracking) r 25 h 5 g 10 f 15 e 200 d 45 Symbol and Height S34 70mm c 100 b 500 a 300,
P22,No parking Shuttle Bus Stop with double arrow (Shuttle bus stop),Parking Signs,NO_PARKING_SHUTTLE_BUS_STOP_WITH_DOUBLE_ARROW_SHUTTLE_BUS_STOP_P22.svg,300x500 mm,Symbol and Height S34 70mm Letters `Shuttle Stop` Transport D Medium `x` height 22.5mm (Horizontal scale 85% and -6em tracking) r 25 h 5 g 10 f 15 e 200 d 45 c 100 b 500 a 300 Arrow Type B,
P21,No parking Tram Stop standard (Tram stop),Parking Signs,NO_PARKING_TRAM_STOP_STANDARD_TRAM_STOP_P21.svg,300x440 mm,Symbol and Height S35 123mm r 25 f 5 e 10 d 95 c 100 b 440 a 300 Letters `Tram Stop` Transport D Medium `x` height 27.5mm (Horizontal scale 85% and -26em tracking),
P22,No parking Tram Stop with arrow pointing right (Tram stop),Parking Signs,NO_PARKING_TRAM_STOP_WITH_ARROW_POINTING_RIGHT_TRAM_STOP_P22.svg,300x500 mm,Symbol and Height S35 123mm Letters `Tram Stop` Transport D Medium `x` height 27.5mm (Horizontal scale 85% and -26em tracking) r 25 h 5 g 10 f 15 e 200 d 95 c 100 b 500 a 300 Arrow Type B,
P22,No parking Tram Stop with arrow pointing left (Tram stop),Parking Signs,NO_PARKING_TRAM_STOP_WITH_ARROW_POINTING_LEFT_TRAM_STOP_P22.svg,300x500 mm,Letters `Tram Stop` Transport D Medium `x` height 27.5mm (Horizontal scale 85% and -26em tracking) r 25 h 5 g 10 f 15 e 200 d 95 b 500 c 100 a 300 Symbol and Height S35 123mm,
P22,No parking Tram Stop with double arrow (Tram stop),Parking Signs,NO_PARKING_TRAM_STOP_WITH_DOUBLE_ARROW_TRAM_STOP_P22.svg,300x500 mm,Symbol and Height S35 123mm Letters `Tram Stop` Transport D Medium `x` height 27.5mm (Horizontal scale 85% and -26em tracking) r 25 h 5 g 10 f 15 e 200 d 95 c 100 b 500 a 300 Arrow Type B,
P21,No parking Coach Stop standard (Coach stop),Parking Signs,NO_PARKING_COACH_STOP_STANDARD_COACH_STOP_P21.svg,300x440 mm,Symbol and Height S33 150mm r 25 f 5 e 10 d 24 c 100 b 440 a 300 Letters `Coach Stop` Transport D Medium `x` height 27.5mm (Horizontal scale 82% and -10em tracking),
P22,No parking Coach Stop with arrow pointing right (Coach stop),Parking Signs,NO_PARKING_COACH_STOP_WITH_ARROW_POINTING_RIGHT_COACH_STOP_P22.svg,300x500 mm,Letters `Coach Stop` Transport D Medium `x` height 27.5mm (Horizontal scale 82% and -10em tracking) r 25 h 5 g 10 f 15 e 200 d 24 c 100 b 500 a 300 Symbol and Height S33 150 mm Arrow Type B,
P22,No parking Coach Stop with arrow pointing left (Coach stop),Parking Signs,NO_PARKING_COACH_STOP_WITH_ARROW_POINTING_LEFT_COACH_STOP_P22.svg,300x500 mm,Letters `Coach Stop` Transport D Medium `x` height 27.5mm (Horizontal scale 82% and -10em tracking) r 25 h 5 g 10 f 15 e 200 c 100 d 24 b 500 a 300 Symbol and Height S33 150 mm Arrow Type B,
P22,No parking Coach Stop with double arrow (Coach stop),Parking Signs,NO_PARKING_COACH_STOP_WITH_DOUBLE_ARROW_COACH_STOP_P22.svg,300x500 mm,Letters `Coach Stop` Transport D Medium `x` height 27.5mm (Horizontal scale 82% and -10em tracking) r 25 h 5 g 10 f 15 e 200 c 100 d 24 b 500 a 300 Symbol and Height S33 150 mm Arrow Type B,
P13,No parking Emergency Vehicle Stop standard (Emergency vehicle stop),Parking Signs,NO_PARKING_EMERGENCY_VEHICLE_STOP_STANDARD_EMERGENCY_VEHICLE_STOP_P13.svg,300x440 mm,Legend Transport medium `x` height 27.5 mm r 25 f 5 e 10 d 25 c 100 b 440 a 300,
P14,No parking Emergency Vehicle Stop arrow pointing right (Emergency vehicle stop),Parking Signs,NO_PARKING_EMERGENCY_VEHICLE_STOP_ARROW_POINTING_RIGHT_EMERGENCY_VEHICLE_STOP_P14.svg,300x500 mm,Legend Transport medium `x` height 27.5 mm r 25 h 5 g 10 f 15 e 200 d 25 b 500 c 100 a 300 Arrow Type B,
P14,No parking Emergency Vehicle Stop arrow pointing left (Emergency vehicle stop),Parking Signs,NO_PARKING_EMERGENCY_VEHICLE_STOP_ARROW_POINTING_LEFT_EMERGENCY_VEHICLE_STOP_P14.svg,300x500 mm,Legend Transport medium `x` height 27.5 mm r 25 h 5 g 10 f 15 e 200 d 25 b 500 c 100 a 300 Arrow Type B,
P14,No parking Emergency Vehicle Stop double arrow (Emergency vehicle stop),Parking Signs,NO_PARKING_EMERGENCY_VEHICLE_STOP_DOUBLE_ARROW_EMERGENCY_VEHICLE_STOP_P14.svg,300x500 mm,Legend Transport medium `x` height 27.5 mm r 25 h 5 g 10 f 15 e 200 d 25 b 500 c 100 a 300 Arrow Type B,
PP21,Class restricted Loading zone standard (Loading Zone),Parking Signs,CLASS_RESTRICTED_LOADING_ZONE_STANDARD_LOADING_ZONE_PP21.svg,300x300 mm,Numeral 75D Letters `Loading Zone` Transport D Medium `x` height 25.5mm (Horizontal scale 85% and -29em tracking) Letter `P` 100E r 20 d 10 c 19 b 300 a 300,
PP22,Class restricted Loading Zone arrow pointing right (Loading Zone),Parking Signs,CLASS_RESTRICTED_LOADING_ZONE_ARROW_POINTING_RIGHT_LOADING_ZONE_PP22.svg,300x360 mm,Letter `P` 100E Numeral 75D r 20 f 10 e 200 d 15 c 19 b 360 a 300 Arrow Type B Letters `Loading Zone` Transport D Medium `x` height 25.5mm (Horizontal scale 85% and -29em tracking),
PP22,Class restricted Loading Zone arrow pointing left (Loading Zone),Parking Signs,CLASS_RESTRICTED_LOADING_ZONE_ARROW_POINTING_LEFT_LOADING_ZONE_PP22.svg,300x360 mm,Letter `P` 100E Numeral 75D r 20 f 10 e 200 d 15 c 19 b 360 a 300 Arrow Type B Letters `Loading Zone` Transport D Medium `x` height 25.5mm (Horizontal scale 85% and -29em tracking),
PP22,Class restricted Loading Zone double arrow (Loading Zone),Parking Signs,CLASS_RESTRICTED_LOADING_ZONE_DOUBLE_ARROW_LOADING_ZONE_PP22.svg,300x360 mm,Letter `P` 100E Numeral 75D r 20 f 10 e 200 d 15 c 19 b 360 a 300 Arrow Type B Letters `Loading Zone` Transport D Medium `x` height 25.5mm (Horizontal scale 85% and -29em tracking),
PPS2,"Class restricted Loading Zone class supplementary ""Goods Vehicles Only"" (Loading Zone)",Parking Signs,CLASS_RESTRICTED_LOADING_ZONE_CLASS_SUPPLEMENTARY_GOODS_VEHICLES_ONLY_LOADING_ZONE_PPS2.svg,300x125 mm,Legend Transport D Medium `x` height 20mm (Horizontal scale = 85%) r 15 d 10 c 15 b 125 a 300,
PPS2,"Class restricted Loading Zone class supplementary ""5 min Maximum Goods Vehicles Only"" (Loading Zone)",Parking Signs,CLASS_RESTRICTED_LOADING_ZONE_CLASS_SUPPLEMENTARY_5_MIN_MAXIMUM_GOODS_VEHICLES_ONLY_LOADING_ZONE_PPS2.svg,300x125 mm,`5 min MAXIMUM` Transport medium `x` height 25mm (compressed length) r 15 d 10 c 15 b 125 a 300 `Goods Vehicle Only` Transport D Medium `x` height 20mm (Horizontal scale = 80%),
PP2,Class restricted Motorcycle parking standard (Motorcycle parking),Parking Signs,CLASS_RESTRICTED_MOTORCYCLE_PARKING_STANDARD_MOTORCYCLE_PARKING_PP2.svg,300x300 mm,a 300 b 300 c 30 d 10 r 20 Letter `P` 100E Symbol and height S36 motorcycle 116 mm,
PP21,Class restricted Motorcycle parking arrow pointing right (Motorcycle parking),Parking Signs,CLASS_RESTRICTED_MOTORCYCLE_PARKING_ARROW_POINTING_RIGHT_MOTORCYCLE_PARKING_PP21.svg,300x360 mm,a 300 b 360 c 30 d 15 e 230 f 10 r 20 Letter `P` 100E Symbol and height S36 motorcycle 116mm Arrow Type B,
PP21,Class restricted Motorcycle parking arrow pointing left (Motorcycle parking),Parking Signs,CLASS_RESTRICTED_MOTORCYCLE_PARKING_ARROW_POINTING_LEFT_MOTORCYCLE_PARKING_PP21.svg,300x360 mm,a 300 b 360 c 30 d 15 e 230 f 10 r 20 Letter `P` 100E Symbol and height S36 motorcycle 116mm Arrow Type B,
PP21,Class restricted Motorcycle parking double arrow (Motorcycle parking),Parking Signs,CLASS_RESTRICTED_MOTORCYCLE_PARKING_DOUBLE_ARROW_MOTORCYCLE_PARKING_PP21.svg,300x360 mm,a 300 b 360 c 30 d 15 e 230 f 10 r 20 Letter `P` 100E Symbol and height S36 motorcycle 116mm Arrow Type B,
PP2,Class restricted cycle stand standard (Cycle stand),Parking Signs,CLASS_RESTRICTED_CYCLE_STAND_STANDARD_CYCLE_STAND_PP2.svg,300x300 mm,Letter `P` 100E r 20 d 10 c 20 b 300 a 300 Symbol and height S3 cycle 130 mm,
PP21,Class restricted cycle stand arrow pointing right (Cycle stand),Parking Signs,CLASS_RESTRICTED_CYCLE_STAND_ARROW_POINTING_RIGHT_CYCLE_STAND_PP21.svg,300x360 mm,a 300 b 360 c 20 d 15 e 230 f 10 r 20 Letter `P` 100E Symbol and height S3 cycle 130mm Arrow Type B,
PP21,Class restricted cycle stand arrow pointing left (Cycle stand),Parking Signs,CLASS_RESTRICTED_CYCLE_STAND_ARROW_POINTING_LEFT_CYCLE_STAND_PP21.svg,300x360 mm,a 300 b 360 c 20 d 15 e 230 f 10 r 20 Letter `P` 100E Symbol and height S3 cycle 130mm Arrow Type B,
PP21,Class restricted cycle stand double arrow (Cycle stand),Parking Signs,CLASS_RESTRICTED_CYCLE_STAND_DOUBLE_ARROW_CYCLE_STAND_PP21.svg,300x360 mm,a 300 b 360 c 20 d 15 e 230 f 10 r 20 Letter `P` 100E Symbol and height S3 cycle 130mm Arrow Type B,
PP21,Class restricted bus parking no time limit arrow pointing right (No time limit),Parking Signs,CLASS_RESTRICTED_BUS_PARKING_NO_TIME_LIMIT_ARROW_POINTING_RIGHT_NO_TIME_LIMIT_PP21.svg,300x360 mm,Symbol and height S33 bus stop 120 mm Letter `P` 100E r 20 f 14 e 230 d 15 c 20 b 360 a 300 Arrow Type B,
PP2,Class restricted bus parking no time limit standard (No time limit),Parking Signs,CLASS_RESTRICTED_BUS_PARKING_NO_TIME_LIMIT_STANDARD_NO_TIME_LIMIT_PP2.svg,300x300 mm,a 300 b 300 c 25 d 10 r 20 Letter `P` 100E Symbol and height S33 bus stop 120 mm,
PP21,Class restricted bus parking no time limit arrow pointing left (No time limit),Parking Signs,CLASS_RESTRICTED_BUS_PARKING_NO_TIME_LIMIT_ARROW_POINTING_LEFT_NO_TIME_LIMIT_PP21.svg,300x360 mm,a 300 b 360 c 20 d 15 e 230 f 14 r 20 Letter `P` 100E Symbol and height S33 bus stop 120 mm Arrow Type B,
PP21,Class restricted bus parking no time limit double arrow (No time limit),Parking Signs,CLASS_RESTRICTED_BUS_PARKING_NO_TIME_LIMIT_DOUBLE_ARROW_NO_TIME_LIMIT_PP21.svg,300x360 mm,a 300 b 360 c 20 d 15 e 230 f 10 r 20 Letter `P` 100E Symbol and height S33 bus stop 120 mm Arrow Type B,
PP3,Class restricted bus parking time restricted P30 standard (Time restricted),Parking Signs,CLASS_RESTRICTED_BUS_PARKING_TIME_RESTRICTED_P30_STANDARD_TIME_RESTRICTED_PP3.svg,300x400 mm,a 300 b 400 c 20 d 15 r 25 Letter `P` 100E Symbol and height S33 bus stop 120 mm Numerals 75D,
PP31,Class restricted bus parking time restricted P30 arrow pointing right (Time restricted),Parking Signs,CLASS_RESTRICTED_BUS_PARKING_TIME_RESTRICTED_P30_ARROW_POINTING_RIGHT_TIME_RESTRICTED_PP31.svg,300x450 mm,a 300 b 450 c 20 d 15 e 230 f 15 r 25 Letter `P` 100E Symbol and height S33 bus stop 120 mm Arrow Type B Numerals 75D,
PP31,Class restricted bus parking time restricted P30 arrow pointing left (Time restricted),Parking Signs,CLASS_RESTRICTED_BUS_PARKING_TIME_RESTRICTED_P30_ARROW_POINTING_LEFT_TIME_RESTRICTED_PP31.svg,300x450 mm,a 300 b 450 c 20 d 15 e 230 f 15 r 25 Letter `P` 100E Symbol and height S33 bus stop 120 mm Arrow Type B Numerals 75D,
PP31,Class restricted bus parking time restricted P30 double arrow (Time restricted),Parking Signs,CLASS_RESTRICTED_BUS_PARKING_TIME_RESTRICTED_P30_DOUBLE_ARROW_TIME_RESTRICTED_PP31.svg,300x450 mm,a 300 b 450 c 20 d 15 e 230 f 15 r 25 Letter `P` 100E Symbol and height SV11 bus stop 100mm x 100mm Arrow Type B Numerals 75D,
PP2,Class restricted shuttle parking no time limit standard (No time limit),Parking Signs,CLASS_RESTRICTED_SHUTTLE_PARKING_NO_TIME_LIMIT_STANDARD_NO_TIME_LIMIT_PP2.svg,300x300 mm,a 300 b 300 c 50 d 10 r 20 Letter `P` 100E Symbol and height S34 shuttle bus 70 mm,
PP21,Class restricted shuttle parking no time limit arrow pointing right (No time limit),Parking Signs,CLASS_RESTRICTED_SHUTTLE_PARKING_NO_TIME_LIMIT_ARROW_POINTING_RIGHT_NO_TIME_LIMIT_PP21.svg,300x360 mm,Symbol and height S34 shuttle bus 70 mm Letter `P` 100E r 20 f 10 e 230 d 15 c 40 b 360 a 300 Arrow Type B,
PP21,Class restricted shuttle parking no time limit arrow pointing left (No time limit),Parking Signs,CLASS_RESTRICTED_SHUTTLE_PARKING_NO_TIME_LIMIT_ARROW_POINTING_LEFT_NO_TIME_LIMIT_PP21.svg,300x360 mm,a 300 b 360 c 40 d 15 e 230 f 10 r 20 Letter `P` 100E Symbol and height S34 shuttle bus 70 mm Arrow Type B,
PP21,Class restricted shuttle parking no time limit double arrow (No time limit),Parking Signs,CLASS_RESTRICTED_SHUTTLE_PARKING_NO_TIME_LIMIT_DOUBLE_ARROW_NO_TIME_LIMIT_PP21.svg,300x360 mm,a 300 b 360 c 40 d 15 e 230 f 10 r 20 Letter `P` 100E Symbol and height S34 shuttle bus 70 mm Arrow Type B,
PP3,Class restricted shuttle parking time restricted P30 standard (Time restricted),Parking Signs,CLASS_RESTRICTED_SHUTTLE_PARKING_TIME_RESTRICTED_P30_STANDARD_TIME_RESTRICTED_PP3.svg,300x400 mm,Symbol and height S34 shuttle bus 70 mm Letter `P` 100E r 25 d 15 c 40 b 400 a 300 Numerals 75D,
PP31,Class restricted shuttle parking time restricted P30 arrow pointing right (Time restricted),Parking Signs,CLASS_RESTRICTED_SHUTTLE_PARKING_TIME_RESTRICTED_P30_ARROW_POINTING_RIGHT_TIME_RESTRICTED_PP31.svg,300x450 mm,Symbol and height S34 shuttle bus 70 mm Letter `P` 100E r 25 f 15 e 230 d 15 c 33 b 450 a 300 Arrow Type B Numerals 75D,
PP31,Class restricted shuttle parking time restricted P30 arrow pointing left (Time restricted),Parking Signs,CLASS_RESTRICTED_SHUTTLE_PARKING_TIME_RESTRICTED_P30_ARROW_POINTING_LEFT_TIME_RESTRICTED_PP31.svg,300x450 mm,Symbol and height S34 shuttle bus 70 mm Letter `P` 100E r 25 f 15 e 230 d 15 c 33 b 450 a 300 Arrow Type B Numerals 75D,
PP31,Class restricted shuttle parking time restricted P30 double arrow (Time restricted),Parking Signs,CLASS_RESTRICTED_SHUTTLE_PARKING_TIME_RESTRICTED_P30_DOUBLE_ARROW_TIME_RESTRICTED_PP31.svg,300x450 mm,Symbol and height S34 shuttle bus 70 mm Letter `P` 100E r 25 f 15 e 230 d 15 c 33 b 450 a 300 Arrow Type B Numerals 75D,
PP2,Class restricted disabled parking no time limit standard (No time limit),Parking Signs,CLASS_RESTRICTED_DISABLED_PARKING_NO_TIME_LIMIT_STANDARD_NO_TIME_LIMIT_PP2.svg,333x437 mm,a 300 b 400 c 25 d 10 r 20 Letter ‘P’ 100E Symbol and height S37 disabled parking 120 mm ‘At All Times' Transport Medium x=25 (compressed 90%),drawn width 333 mm vs register 300 mm — check; 1 stroked path(s) ignored
none,Class restricted coupon parking begins (Coupon parking),Regulatory Signs,CLASS_RESTRICTED_COUPON_PARKING_BEGINS_COUPON_PARKING_none.svg,750x840 mm,4th line NZ transport medium `x` height 50 mm 2nd and 3rd lines NZ transport medium `x` height 50 mm Letter `P` 100E r 50 e 30 d 10 c 60 b 840 a 750,
none,Class restricted coupon parking ends (Coupon parking),Regulatory Signs,CLASS_RESTRICTED_COUPON_PARKING_ENDS_COUPON_PARKING_none.svg,750x840 mm,a 750 b 840 c 60 d 10 e 30 r 50 Letter `P` 100E 2nd and 3rd lines NZ transport medium `x` height 50 mm 4th line NZ transport medium `x` height 50 mm,
none,Class restricted coupon parking repeater (Coupon parking),Regulatory Signs,CLASS_RESTRICTED_COUPON_PARKING_REPEATER_COUPON_PARKING_none.svg,300x360 mm,a 300 b 360 c 30 d 5 e 10 r 20 Letter `P` 100E `coupon parking zone` NZ transport medium `x` height 25 mm,
RG4B,General Supplementary double arrow (Arrow),Regulatory Signs,GENERAL_SUPPLEMENTARY_DOUBLE_ARROW_ARROW_RG4B.svg,400x200 mm,a : 400 b : 200 r : 50 c : 20 d : 300 e : 15 f : 10 Arrow Type : B,
RG4L,General Supplementary single arrow pointing left (Arrow),Regulatory Signs,GENERAL_SUPPLEMENTARY_SINGLE_ARROW_POINTING_LEFT_ARROW_RG4L.svg,400x200 mm,a : 400 b : 200 r : 50 c : 20 d : 300 e : 15 f : 10 Arrow Type : B,
RG4R,General Supplementary single arrow pointing right (Arrow),Regulatory Signs,GENERAL_SUPPLEMENTARY_SINGLE_ARROW_POINTING_RIGHT_ARROW_RG4R.svg,400x200 mm,a : 400 b : 200 r : 50 c : 20 d : 300 e : 15 f : 10 Arrow Type : B,
PP22,Class restricted bus parking no time limit non-standard hours (No time limit),Parking Signs,CLASS_RESTRICTED_BUS_PARKING_NO_TIME_LIMIT_NON_STANDARD_HOURS_NO_TIME_LIMIT_PP22.svg,300x420 mm,a 300 b 420 c 20 d 15 e 200 f 15 r 25 `P` 100E Symbol and height S33 bus stop 120 mm `Mon-Fri` Transport medium `x` height 25mm Arrow Type B,
PP21,Class restricted disabled parking no time limit single arrow pointing right (No time limit),Parking Signs,CLASS_RESTRICTED_DISABLED_PARKING_NO_TIME_LIMIT_SINGLE_ARROW_POINTING_RIGHT_NO_TIME_LIMIT_PP21.svg,300x400 mm,a 300 b 400 c 16 d 15 e 230 f 10 r 20 Letter ‘P’ 100E Symbol and height S37 disabled parking 120mm Arrow Type B ‘At All Times’ Transport Medium x=25 (Compressed 90%),dimensioned drawing read with the sheet extractor; scaled to the register width
PP21,Class restricted disabled parking no time limit single arrow pointing left (No time limit),Parking Signs,CLASS_RESTRICTED_DISABLED_PARKING_NO_TIME_LIMIT_SINGLE_ARROW_POINTING_LEFT_NO_TIME_LIMIT_PP21.svg,300x400 mm,a 300 b 400 c 16 d 15 e 230 f 10 r 20 Letter ‘P’ 100E Symbol and height S37 disabled parking 120 mm Arrow Type B ‘At All Times’ Transport Medium x=25 (Compressed 90%),dimensioned drawing read with the sheet extractor; scaled to the register width
PP21,Class restricted disabled parking no time limit double arrow (No time limit),Parking Signs,CLASS_RESTRICTED_DISABLED_PARKING_NO_TIME_LIMIT_DOUBLE_ARROW_NO_TIME_LIMIT_PP21.svg,300x449 mm,a 300 b 400 c 16 d 15 e 230 f 10 r 20 Letter ‘P’ 100E Symbol and height S37 disabled parking 120 mm Arrow Type B ‘At All Times’ Transport Medium x =25 (Compressed 90%),dimensioned drawing read with the sheet extractor; scaled to the register width
PP3,Class restricted disabled parking time restricted P30 standard (Time restricted),Parking Signs,CLASS_RESTRICTED_DISABLED_PARKING_TIME_RESTRICTED_P30_STANDARD_TIME_RESTRICTED_PP3.svg,344x533 mm,a 300 b 500 c 28 d 15 r 25 Letter ‘P’ 100E Symbol and height S37 disabled parking 1200 mm Numerals 75D ‘At All times’ Transport Medium x=25 (Compressed 90%),drawn width 344 mm vs register 300 mm — check; 1 stroked path(s) ignored
PP31,Class restricted disabled parking time restricted P30 single arrow pointing right (Time restricted),Parking Signs,CLASS_RESTRICTED_DISABLED_PARKING_TIME_RESTRICTED_P30_SINGLE_ARROW_POINTING_RIGHT_TIME_RESTRICTED_PP31.svg,320x531 mm,a: 300 b: 500 c: 18.5 d: 15 e: 230 f: 15 r: 25 Letter ‘P’ 100E Symbol and height S37 disabled parking 100 mm Arrow Type B Numberals 75D ‘At All Times’ Transport Medium X=25 (Compressed 90%),drawn width 320 mm vs register 300 mm — check
PP31,Class restricted disabled parking time restricted P30 single arrow pointing right (Time restricted),Parking Signs,CLASS_RESTRICTED_DISABLED_PARKING_TIME_RESTRICTED_P30_SINGLE_ARROW_POINTING_RIGHT_TIME_RESTRICTED_BLACK_PP31.svg,28x57 mm,a: 300 b: 500 c: 18.5 d: 15 e: 230 f: 15 r: 25 Letter ‘P’ 100E Symbol and height S37 disabled parking 100 mm Arrow Type B Numberals 75D ‘At All Times’ Transport Medium X=25 (Compressed 90%),
